TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES","VARIATION 3 TYPE","VARIATION 3 NAME","VARIATION 3 VALUES",SKU
"Western Silicone Focal Beads, Cowboy Boots Bull Skull Howdy Heart Fringe Jacket Beads, 3D Cowgirl Beads for Beadable Pens DIY Crafts","Bring the western vibes to your beadable creations with these adorable 3D western-themed silicone focal beads!

This collection includes cowboy boots, fringe jackets, bull skulls, cow print hearts, western gnomes, turquoise bows, overalls, bell bottoms, and more — perfect for trendy cowgirl-inspired crafts.

✨ Perfect For:
• Beadable pens
• Badge reels
• Keychains
• Wristlets
• Lanyards
• DIY western accessories
• Cowgirl craft projects

🤠 Styles Available:
• Howdy Heart
• Turquoise Bow
• Money Gnome
• Sheriff Gnome
• Horseshoe Gnome
• Cowboy Boots
• Fringe Jacket
• Bull Skull
• Overalls
• Bell Bottoms

📦 Quantity Options:
1 Single Bead
5 Beads (Same Style)
Mix- 1 of each (10 total)

📏 Size:
Sizing varies slightly depending on style, approx 1"" wide

⚠️ Please Note:
• Colors may vary slightly due to screen settings and batch variations
• Minor seam lines are normal with molded silicone beads
• Choking hazard — not intended for small children
•Fringe Jacket + Bell Bottoms do not fit on one standard beadable pen together, use a rod extender to fit.
•Message if you'd like a picture of a particular focal bead on a beadable pen to show an example.",1.5,USD,113,"western_focal_bead,cowgirl_focal,cowboy_bead,western_bead,bull_skull_bead,fringe_jacket,howdy_bead,cow_print_bead,beadable_pen,silicone_focal,western_diy,rodeo_bead,country_bead",Silicone,https://i.etsystatic.com/20737808/r/il/38d637/8068420338/il_fullxfull.8068420338_6rc0.jpg,https://i.etsystatic.com/20737808/r/il/8f292c/8116339665/il_fullxfull.8116339665_hcw7.jpg,https://i.etsystatic.com/20737808/r/il/0a049c/8116394209/il_fullxfull.8116394209_6ykj.jpg,https://i.etsystatic.com/20737808/r/il/4dee05/8068475026/il_fullxfull.8068475026_bidp.jpg,https://i.etsystatic.com/20737808/r/il/bcf1bf/8116394231/il_fullxfull.8116394231_lale.jpg,https://i.etsystatic.com/20737808/r/il/d44cb0/8068475046/il_fullxfull.8068475046_d8i7.jpg,https://i.etsystatic.com/20737808/r/il/50c742/8116419925/il_fullxfull.8116419925_nr9f.jpg,https://i.etsystatic.com/20737808/r/il/c060f0/8068500832/il_fullxfull.8068500832_j9ck.jpg,https://i.etsystatic.com/20737808/r/il/8ff1b0/8068500836/il_fullxfull.8068500836_jxz3.jpg,https://i.etsystatic.com/20737808/r/il/cb758a/8116420027/il_fullxfull.8116420027_3898.jpg,"Custom Property","Bead Style","Howdy Heart,Turquoise Bow,Money Gnome,Sheriff Gnome,Horseshoe Gnome,Cowboy Boots,Fringe Jacket,Bull Skull,Overalls,Bell Bottoms,Mix (1 of each)","Custom Property","How Many Beads?","1 Single Bead,5 Beads (Same Style)",,,,"FOC-WES-3DBLLBTTMS-5PK,FOC-WES-3DBLLBTTMS-1PK,FOC-WES-3DOVRLLS-1PK,FOC-WES-3DBLLSKLL-5PK,FOC-WES-3DCWBYBTS-5PK,FOC-WES-3DHRSSHEGNME-5PK,FOC-WES-3DMNYGNME-5PK,FOC-WES-3DMNYGNME-1PK,FOC-WES-3DTURQBW-5PK,FOC-WES-3DHWDYHRT-5PK,FOC-WES-3DMIX-10PK,FOC-WES-3DOVRLLS-5PK,FOC-WES-3DBLLSKLL-1PK,FOC-WES-3DFRNGJCKT-5PK,FOC-WES-3DFRNGJCKT-1PK,FOC-WES-3DCWBYBTS-1PK,FOC-WES-3DHRSSHEGNME-1PK,FOC-WES-3DSHRFGNME-5PK,FOC-WES-3DSHRFGNME-1PK,FOC-WES-3DTURQBW-1PK,FOC-WES-3DHWDYHRT-1PK"
"Be Kind Beads, Silicone Focal Beads, Mental Health Focal Beads, Positivity Beads, Rainbow Beads, DIY Craft Beads for Pens, Badge Reel Beads","Be Kind Beads, Silicone Focal Beads, Mental Health Focal Beads, Positivity Beads, Rainbow Beads, DIY Craft Beads for Pens, Badge Reel Beads

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,6,"wristlet_beads,keychain_beads_bulk,you_matter_beads,mental_health_beads,suicide_awareness,positivity_bead,beads_for_pens,badge_real_beads,diy_craft_beads,cute_beads,silicone_focal_beads,be_kind_Beads,rainbow_beads",Silicone,https://i.etsystatic.com/20737808/r/il/266594/6673070556/il_fullxfull.6673070556_gj9y.jpg,https://i.etsystatic.com/20737808/r/il/fe14cc/6721077357/il_fullxfull.6721077357_e42g.jpg,https://i.etsystatic.com/20737808/r/il/bc6b85/6721114913/il_fullxfull.6721114913_sa29.jpg,https://i.etsystatic.com/20737808/r/il/b28449/6721115043/il_fullxfull.6721115043_h9vt.jpg,https://i.etsystatic.com/20737808/r/il/cbf206/6673070974/il_fullxfull.6673070974_thh0.jpg,https://i.etsystatic.com/20737808/r/il/9bb9e9/6673071148/il_fullxfull.6673071148_7kgo.jpg,https://i.etsystatic.com/20737808/r/il/e6543d/6247717428/il_fullxfull.6247717428_efxn.jpg,https://i.etsystatic.com/20737808/r/il/6cfd3f/6247922742/il_fullxfull.6247922742_f0gg.jpg,https://i.etsystatic.com/20737808/r/il/5b1852/6300588744/il_fullxfull.6300588744_8pfw.jpg,https://i.etsystatic.com/20737808/r/il/348463/6721117819/il_fullxfull.6721117819_d7fx.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-MSC-BEKND-1PK,FOC-MSC-BEKND-5PK"
"Positive Energy Beads, Silicone Focal Bead, Summer Beads, Spring Beads, Pastel Bead, Positivity Beads for Pens, Loose Bead, Badge Reel Beads","Positive Energy Beads, Silicone Focal Bead, Summer Beads, Spring Beads, Pastel Bead, Positivity Beads for Pens, Loose Bead, Badge Reel Beads

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads 

🧼 Easily cleaned with soap and water.

Pictures are for reference only. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,6,"Silicone_Focal_Beads,beads_in_bulk,beads_for_pens,animal_lover_beads,keychain_beads_bulk,DIY_craft_beads,lanyard_beads,loose_beads,badge_reel_beads,pastel_beads,spring_time_bead,positivity_beads,retro_sun_beads",Silicone,https://i.etsystatic.com/20737808/r/il/db038a/6713159108/il_fullxfull.6713159108_l6ad.jpg,https://i.etsystatic.com/20737808/r/il/284d0b/6760961953/il_fullxfull.6760961953_cm0x.jpg,https://i.etsystatic.com/20737808/r/il/fc7e2b/6761195241/il_fullxfull.6761195241_ezxp.jpg,https://i.etsystatic.com/20737808/r/il/58b3b1/6761195637/il_fullxfull.6761195637_r1id.jpg,https://i.etsystatic.com/20737808/r/il/da4e91/6713159282/il_fullxfull.6713159282_chvl.jpg,https://i.etsystatic.com/20737808/r/il/085caa/6713159370/il_fullxfull.6713159370_biz4.jpg,https://i.etsystatic.com/20737808/r/il/8a9032/6712926538/il_fullxfull.6712926538_4vkx.jpg,https://i.etsystatic.com/20737808/r/il/99eda0/6760962477/il_fullxfull.6760962477_6r1z.jpg,https://i.etsystatic.com/20737808/r/il/d8fb25/6712926582/il_fullxfull.6712926582_5xqh.jpg,https://i.etsystatic.com/20737808/r/il/b360c4/6712926618/il_fullxfull.6712926618_5kv4.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-MSC-RDTPSTVE-1PK,FOC-MSC-RDTPSTVE-5PK"
"Gingerbread Acrylic Beads 10 Pack, Christmas Beads Clearance, Holiday Printed Beads, Beadable Pens DIY, Discount Craft Supplies","🎄 Gingerbread Man Acrylic Beads – Clearance 10 Pack 🎄

Add a festive touch to your holiday creations with these adorable gingerbread man Acrylic beads! Perfect for Christmas crafts, beadable pens, keychains, badge reels, and more.

✨ CLEARANCE DEAL – DISCOUNTED PRICING ✨
This batch is priced lower due to slight imperfections. Designs are smaller and may appear lightly smeared compared to previous batches. Still super cute and functional for crafting!

🧡 Details:
• Quantity: 10 beads per pack
• Material: Acrylic
• Style: Printed gingerbread man design
• Hole: Center Drilled (fits standard beadable items)
• Size: 20mm

🎅 Perfect For:
• Beadable pens
• Keychains
• Badge reels
• DIY Christmas crafts
• Holiday gifts

⚠️ Please Note:
• Designs may vary slightly in clarity
• Minor smudging/print imperfections may be present
• Colors may vary slightly by batch
• Priced accordingly – final sale clearance item

🎁 Grab these at a steal while supplies last!",1.49,USD,9,"gingerbread_bead,christmas_beads,holiday_beads,clearance_beads,cheap_craft_beads,diy_bead_kits,pen_beads,badge_reel_diy,xmas_craft_beads,discount_beads,printed_beads,bulk_bead_deal,acrylic_beads",Acrylic,https://i.etsystatic.com/20737808/r/il/b467b9/7911661412/il_fullxfull.7911661412_ons2.jpg,https://i.etsystatic.com/20737808/r/il/68862b/7959612385/il_fullxfull.7959612385_osd6.jpg,https://i.etsystatic.com/20737808/r/il/8c0fac/7911661040/il_fullxfull.7911661040_t7yt.jpg,https://i.etsystatic.com/20737808/r/il/4d3c52/7959612257/il_fullxfull.7959612257_86xn.jpg,https://i.etsystatic.com/20737808/r/il/af8323/7959612657/il_fullxfull.7959612657_lzzh.jpg,https://i.etsystatic.com/20737808/r/il/2ae8de/7959612685/il_fullxfull.7959612685_il1s.jpg,https://i.etsystatic.com/20737808/r/il/827df4/6431353457/il_fullxfull.6431353457_jw7l.jpg,https://i.etsystatic.com/20737808/r/il/c7c5bd/6357660322/il_fullxfull.6357660322_9ao2.jpg,https://i.etsystatic.com/20737808/r/il/361e04/6405745423/il_fullxfull.6405745423_laag.jpg,https://i.etsystatic.com/20737808/r/il/501e56/6431353817/il_fullxfull.6431353817_kc8s.jpg,,,,,,,,,,CLEARANCE-BADCOOKIE-10PK
"Fluffy Bead Pen Blanks, Bulk Pens, Crafting Pens, Pens in Bulk, Black Ink Pens, Beadable Pens for Crafts, Multi-Color DIY Craft Supplies","Fluffy Bead Pen Blanks, Bulk Pens, Crafting Pens, Pens in Bulk, Black Ink Pens, Beadable Pens for Crafts, Multi-Color DIY Craft Supplies

Style: Select from drop down menu.

⚠️You WILL have to fluff the pens to make them ""pop"" more. Shedding will occur. 

Material: CCB Plastic--high quality plastic that resembles metal - lightweight so they don't get heavy when you add the beads!

1 or 5 Pens (same color), beads sold separately 

Refillable

Ink Color: Black

Colors may vary slightly due to computer monitor screen settings, photography lighting, and/or batch to batch.

💥WARNING💥 Choking Hazard. Please keep away from children.",1.5,USD,193,"Pen_Blanks,Bulk_Pens,Crafting_Pens,Pens_in_Bulk,Black_Ink_Pens,Beadable_Pens,Pens_for_Crafts,Multi-Color,DIY_Craft_Supplies,fancy_bead_pens,Fluffy_Pens,Furry_Pens,Hairy_Pens","CCB Plastic",https://i.etsystatic.com/20737808/r/il/809182/7380577884/il_fullxfull.7380577884_tk9s.jpg,https://i.etsystatic.com/20737808/r/il/0fe8fe/7428500953/il_fullxfull.7428500953_6gip.jpg,https://i.etsystatic.com/20737808/r/il/d0cf22/7428501627/il_fullxfull.7428501627_bsp4.jpg,https://i.etsystatic.com/20737808/r/il/d430eb/7428502083/il_fullxfull.7428502083_tvkl.jpg,https://i.etsystatic.com/20737808/r/il/342270/7428501663/il_fullxfull.7428501663_nm7s.jpg,https://i.etsystatic.com/20737808/r/il/c08048/7428501791/il_fullxfull.7428501791_nv0q.jpg,https://i.etsystatic.com/20737808/r/il/c11e9f/7428501831/il_fullxfull.7428501831_q8rn.jpg,https://i.etsystatic.com/20737808/r/il/3a818f/7380578124/il_fullxfull.7380578124_tob2.jpg,https://i.etsystatic.com/20737808/r/il/5505e4/7380578194/il_fullxfull.7380578194_dn1v.jpg,https://i.etsystatic.com/20737808/r/il/23b4b5/7380578226/il_fullxfull.7380578226_jega.jpg,"Custom Property","How Many Pens?","1 Single Pen,5 Pens (Same Color)","Custom Property","Fluffy Pen Color","Red,Yellow,Lime Green,Sky Blue,Dark Blue,Purple,Pink,Grey,White,Black",,,,"PEN-FLUFF-YEL-1PK,PEN-FLUFF-PNK-1PK,PEN-FLUFF-WHT-1PK,PEN-FLUFF-YEL-5PK,PEN-FLUFF-LMGRN-5PK,PEN-FLUFF-DKBLU-5PK,PEN-FLUFF-PUR-5PK,PEN-FLUFF-GRY-5PK,PEN-FLUFF-WHT-5PK,PEN-FLUFF-RED-1PK,PEN-FLUFF-LMGRN-1PK,PEN-FLUFF-SKYBLU-1PK,PEN-FLUFF-DKBLU-1PK,PEN-FLUFF-PUR-1PK,PEN-FLUFF-GRY-1PK,PEN-FLUFF-BLK-1PK,PEN-FLUFF-RED-5PK,PEN-FLUFF-SKYBLU-5PK,PEN-FLUFF-PNK-5PK,PEN-FLUFF-BLK-5PK"
"20mm Beads, Silver Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Bead","20mm Beads, Silver Rhinestone Beads, Spacer Beads, Bubblegum Beads, Resin Beads, Beading Supply, Chunky Beads, Acrylic Beads, Cup Charm Beads

Color: Silver
Quantity: 2, 5 or 10 beads
Style: Rhinestone
Size: 20mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers or cup wires. 

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,19,"Spacer_Beads,Resin_Beads,Chunky_Beads,Acrylic_Beads,Beads_for_Pens,Bubblegum_Bead,loose_beads,Lanyard_beads,keychain_beads,beading_supplies,20mm_beads,cup_charm_beads,white_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/254c16/7021288867/il_fullxfull.7021288867_41ty.jpg,https://i.etsystatic.com/20737808/r/il/121ac6/6973305600/il_fullxfull.6973305600_kytu.jpg,https://i.etsystatic.com/20737808/r/il/ffa7cd/7021237819/il_fullxfull.7021237819_5n1v.jpg,https://i.etsystatic.com/20737808/r/il/c10979/7021237853/il_fullxfull.7021237853_t7x3.jpg,https://i.etsystatic.com/20737808/r/il/6c6a63/7021237827/il_fullxfull.7021237827_md0l.jpg,https://i.etsystatic.com/20737808/r/il/a59e99/7021248909/il_fullxfull.7021248909_t771.jpg,https://i.etsystatic.com/20737808/r/il/a91afb/7021238657/il_fullxfull.7021238657_o078.jpg,https://i.etsystatic.com/20737808/r/il/37c9e6/7021238661/il_fullxfull.7021238661_nukc.jpg,https://i.etsystatic.com/20737808/r/il/0f9540/6973256048/il_fullxfull.6973256048_3kjj.jpg,https://i.etsystatic.com/20737808/r/il/2c1a57/7021238673/il_fullxfull.7021238673_ny6g.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-SLV-20MM-2PK,RHNST-SLV-20MM-5PK,RHNST-SLV-20MM-10PK"
"20mm Ocean Blue Rhinestone Beads, Spacer Beads, Chunky Bubblegum Beads, Resin Beads, Crafting Beads, Chunky Acrylic Beads, Beads for Pens","20mm Ocean Blue Rhinestone Beads, Spacer Beads, Chunky Bubblegum Beads, Resin Beads, Crafting Beads, Chunky Acrylic Beads, Beads for Pens

Color: Ocean Blue
*20mm shade is slightly lighter than the 16mm and 14mm, does not match exactly*

Quantity: 2, 5 or 10 Beads
Style: Rhinestone
Size: 20mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers.

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,12,"Spacer_Beads,Resin_Beads,Crafting_Beads,Chunky_Acrylic_Beads,Beads_for_Pens,Bubblegum_Beads_Bulk,lanyard_beads,keychain_beads,loose_beads,blue_sparkle_beads,shades_of_blue_beads,20mm_blue_beads,20mm_rhinestone_bead",,https://i.etsystatic.com/20737808/r/il/1111ba/8150111966/il_fullxfull.8150111966_24iq.jpg,https://i.etsystatic.com/20737808/r/il/36eb58/8198027171/il_fullxfull.8198027171_lok6.jpg,https://i.etsystatic.com/20737808/r/il/3aeb37/8150111770/il_fullxfull.8150111770_98iq.jpg,https://i.etsystatic.com/20737808/r/il/16774a/8198027337/il_fullxfull.8198027337_7ypl.jpg,https://i.etsystatic.com/20737808/r/il/1dd411/8150111892/il_fullxfull.8150111892_8oy2.jpg,https://i.etsystatic.com/20737808/r/il/1cef02/8150111782/il_fullxfull.8150111782_jh7r.jpg,https://i.etsystatic.com/20737808/r/il/8b97eb/8198027129/il_fullxfull.8198027129_6jy9.jpg,https://i.etsystatic.com/20737808/r/il/ae5b25/6755574099/il_fullxfull.6755574099_74di.jpg,https://i.etsystatic.com/20737808/r/il/c611e6/6755574125/il_fullxfull.6755574125_gztl.jpg,https://i.etsystatic.com/20737808/r/il/29a6e7/8150111774/il_fullxfull.8150111774_gfuq.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-OCNBLU-20MM-5PK,RHNST-OCNBLU-20MM-10PK,RHNST-OCNBLU-20MM-2PK"
"16mm Beads, Rhinestone Beads, Mixed Color Beads, Mardi Gras Bead, Purple Beads, Spacer Beads, Chunky Acrylic Resin Beads, Beads for Pens","16mm Beads, Rhinestone Beads, Mixed Color Beads, Mardi Gras Bead, Purple Beads, Spacer Beads, Chunky Acrylic Resin Beads, Beads for Pens

Color: Purple/Gold/Green Mix
Quantity: 2, 5 or 10 Beads
Style: Rhinestone
Size: 16mm
Material: Plastic and Resin 

✔️ Tested and suitable for our beaded pens and keychains. Does NOT fit on our wine stoppers.

🎨 Colors may vary slightly based on computer monitor settings, photography settings, and batches. 

Disclaimer: The holes may have blockage due to how the beads are manufactured. The blockage can easily be removed by inserting a sharp tool to clear it out.

⚠️ WARNING ⚠️ Keep out of the reach of children. This product is not intended for children. Choking hazard. This is not a food item.",0.99,USD,165,"Spacer_Beads,Resin_Beads,Chunky_Acrylic_Beads,Beads_for_Pens,Bubblegum_Beads_Bulk,sparkle_beads_bulk,keychain_beads,16mm_beads,DIY_Craft_beads,bead_supply,rhinestone_beads,mixed_beads,mardi_gras_beads",Acrylic,https://i.etsystatic.com/20737808/r/il/a5c51d/7213297525/il_fullxfull.7213297525_gv2a.jpg,https://i.etsystatic.com/20737808/r/il/29aa46/7165310088/il_fullxfull.7165310088_56i8.jpg,https://i.etsystatic.com/20737808/r/il/aa9f14/7165310258/il_fullxfull.7165310258_m84d.jpg,https://i.etsystatic.com/20737808/r/il/702946/7165310282/il_fullxfull.7165310282_nlzd.jpg,https://i.etsystatic.com/20737808/r/il/8ba056/7038891502/il_fullxfull.7038891502_thhc.jpg,https://i.etsystatic.com/20737808/r/il/20dbe9/7038891536/il_fullxfull.7038891536_hv2f.jpg,https://i.etsystatic.com/20737808/r/il/7faed6/7038891620/il_fullxfull.7038891620_6n43.jpg,https://i.etsystatic.com/20737808/r/il/49b012/7086854163/il_fullxfull.7086854163_fbye.jpg,https://i.etsystatic.com/20737808/r/il/727bca/7086854847/il_fullxfull.7086854847_7yus.jpg,https://i.etsystatic.com/20737808/r/il/21e125/7165310298/il_fullxfull.7165310298_dsp1.jpg,"Custom Property","How Many Beads?","2 Beads,5 Beads,10 Beads",,,,,,,"RHNST-MRDGRSMIX-16MM-5PK,RHNST-MRDGRSMIX-16MM-2PK,RHNST-MRDGRSMIX-16MM-10PK"
"Skull Bead, Silicone Focal Bead, Fall Focal Bead, Halloween Bead, DIY Craft Beads for Pens, Skeleton Bead, Cup Charm Accessories, Loose Bead","Skull Bead, Silicone Focal Bead, Fall Focal Bead, Halloween Bead, DIY Craft Beads for Pens, Skeleton Bead, Cup Charm Accessories, Loose Bead

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,18,"horror_beads,girl_bow_skull_beads,DIY_Craft_Beads,beads_for_Pens,skull_bead,cup_charm_accessory,silicone_focal_beads,halloween_bead,spooky_beads,loose_beads,small_beads,fall_beads,party_favor_ideas",Silicone,https://i.etsystatic.com/20737808/r/il/e4602f/6816967240/il_fullxfull.6816967240_d030.jpg,https://i.etsystatic.com/20737808/r/il/f576f7/6260290904/il_fullxfull.6260290904_mm4d.jpg,https://i.etsystatic.com/20737808/r/il/11b257/6308339627/il_fullxfull.6308339627_a0f5.jpg,https://i.etsystatic.com/20737808/r/il/ea1182/6308339805/il_fullxfull.6308339805_3cxm.jpg,https://i.etsystatic.com/20737808/r/il/ff2615/6308339923/il_fullxfull.6308339923_5jvi.jpg,https://i.etsystatic.com/20737808/r/il/aca4f2/6308340055/il_fullxfull.6308340055_h9h1.jpg,https://i.etsystatic.com/20737808/r/il/e6543d/6247717428/il_fullxfull.6247717428_efxn.jpg,https://i.etsystatic.com/20737808/r/il/88fe9e/6816967096/il_fullxfull.6816967096_5k3k.jpg,https://i.etsystatic.com/20737808/r/il/31be46/6864955415/il_fullxfull.6864955415_5bnd.jpg,https://i.etsystatic.com/20737808/r/il/a3526d/6260290578/il_fullxfull.6260290578_8lu5.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-HAL-GRLSKLL-1PK,FOC-HAL-GRLSKLL-5PK"
"Spooky Beads, Skeleton Focals, Silicone Focal Beads, DIY Craft Beads for Beadable Pens, Halloween Beads, Fall Beads, Cup Charm Accessory","Spooky Beads, Skeleton Focals, Silicone Focal Beads, DIY Craft Beads for Beadable Pens, Halloween Beads, Fall Beads, Cup Charm Accessory

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting and batches. 

💥WARNING💥 Choking Hazard. Please keep away from children.",1.45,USD,40,"Silicone_Focal_Beads,Halloween_bead,beads_for_pens,spooky_beads,fall_beads,cup_charm_accessory,lanyard_beads,badge_reel_beads,loose_small_beads,diy_craft_beads,skeleton_beads,besds_for_keychains,beads_for_bracelets",Silicone,https://i.etsystatic.com/20737808/r/il/e0dec5/6889274723/il_fullxfull.6889274723_3yuk.jpg,https://i.etsystatic.com/20737808/r/il/ad03e3/5051153356/il_fullxfull.5051153356_gwt5.jpg,https://i.etsystatic.com/20737808/r/il/e1de43/5051153606/il_fullxfull.5051153606_i0hp.jpg,https://i.etsystatic.com/20737808/r/il/bfc832/5099382173/il_fullxfull.5099382173_geig.jpg,https://i.etsystatic.com/20737808/r/il/a80774/5099384693/il_fullxfull.5099384693_2ujx.jpg,https://i.etsystatic.com/20737808/r/il/d4dec4/5051156268/il_fullxfull.5051156268_o9lk.jpg,https://i.etsystatic.com/20737808/r/il/e26db0/5099384931/il_fullxfull.5099384931_g61b.jpg,https://i.etsystatic.com/20737808/r/il/121cba/5099385097/il_fullxfull.5099385097_fhv4.jpg,https://i.etsystatic.com/20737808/r/il/daf842/6841285878/il_fullxfull.6841285878_hnzd.jpg,https://i.etsystatic.com/20737808/r/il/47028f/6889257231/il_fullxfull.6889257231_ayzp.jpg,"Custom Property","Color of Bead","Teal,White,Purple,Pink","Custom Property","How Many Beads?","1 Bead,5 Beads",,,,"FOC-HAL-TEALSPKY-1PK,FOC-HAL-PURSPKY-1PK,FOC-HAL-PNKSPKY-5PK,FOC-HAL-TEALSPKY-5PK,FOC-HAL-WHTSPKY-1PK,FOC-HAL-WHTSPKY-5PK,FOC-HAL-PURSPKY-5PK,FOC-HAL-PNKSPKY-1PK"
